"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1617","@mikeyRy_ I’m pretty sure my kids since November haven’t been sick for 2 weeks . Every week it’s some new cold cough flu or infection",FALSE,0,"mikeyRy_",2019-03-02 15:39:12,FALSE,"1101832522433003520","1101869573706379264","541739149","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BrandonHlynsky",0,FALSE,FALSE,NA,NA
"1618","@PaulaJR34 Aww! That sucks! I don't know why? But it seems this winter is kicking everyone's ass with the flu/cold ect.",FALSE,0,"PaulaJR34",2019-03-02 15:27:06,FALSE,"1101840442268635136","1101866529019305985","32667267","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ShawnS101",0,FALSE,FALSE,NA,NA
"1619","my partner is very sick and now I am getting sick and ughhhhhhhhh it’s been awhile since I’ve had a cold/flu thing… https://t.co/SM1aClXHZ3",FALSE,1,NA,2019-03-02 15:18:29,TRUE,NA,"1101864356952854538",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lovelymeraki",0,FALSE,FALSE,NA,NA
"1620","GIS caught a bad cold, Boise Golf Show turned into sinusitis, get better for a few days then go to Portland Golf Sh… https://t.co/4AVjHfVwhD",FALSE,7,NA,2019-03-02 15:02:03,TRUE,NA,"1101860224162394113",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","SeanAHoolehan",1,FALSE,FALSE,NA,NA
"1621","RT @UCNetworkOmaha: Stay vigilant and keep up your prevention habits like washing your hands often. #fluseason #influenza  https://t.co/ZhU…",FALSE,0,NA,2019-03-02 15:01:15,FALSE,NA,"1101860021124714496",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Celinuchis90",1,TRUE,FALSE,NA,NA
"1622","Fighting a nasty flu or cold so the next 1500 are going to be delayed a day or two https://t.co/zJtDRcrUf9 #writing… https://t.co/kpsoomZcgS",FALSE,0,NA,2019-03-02 15:00:29,TRUE,NA,"1101859831261134848",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DrewRowsome",0,FALSE,FALSE,NA,NA
"1623","@AdeAdamson @barttels2 @juleslipoff Most likely sound advice if you want avoid a cold, flu or other stomach problem. #thingsgrandmaknew",FALSE,0,"AdeAdamson",2019-03-02 14:57:18,FALSE,"1101611205091885057","1101859026252517376","3067167046","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AnitaBGreen",0,FALSE,FALSE,NA,NA
"1624","@PBGARR Saaaame I’ve been sick for 3 days and I’m on so much cold and flu meds. RIP to my sleep schedule.",FALSE,0,"PBGARR",2019-03-02 14:54:29,FALSE,"1101856989267853312","1101858319998820352","172054050","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CodizzleF",0,FALSE,FALSE,NA,NA
"1625","@winellroad Generally, I agree with you, but I give a little leeway in cold and flu season.",FALSE,2,"winellroad",2019-03-02 14:50:40,FALSE,"1101671502938685440","1101857357779423232","390050430","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sfletcherdean",0,FALSE,FALSE,NA,NA
"1626","@janet_bredewoud Alka-seltzer cold and flu worked for me. Every four to six hours.",FALSE,1,"janet_bredewoud",2019-03-02 14:48:49,FALSE,"1101850974946242560","1101856891083337728","829045161493684225","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Crobb19",0,FALSE,FALSE,NA,NA
"1627","If you are suffering from cold and flu season, we can help. #headachereliefbalm https://t.co/Sio3aq4SV3",FALSE,0,NA,2019-03-02 14:47:20,FALSE,NA,"1101856519736438784",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BeehiveBathH",0,FALSE,FALSE,NA,NA
"1628","@Unknownfear oh lawd I had the flu last month, this time its just a bad cold luckly...but rather get sick now then spring haha",FALSE,0,"Unknownfear",2019-03-02 14:46:37,FALSE,"1101851828986224640","1101856340337557506","24562274","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kylejones007",0,FALSE,FALSE,NA,NA
"1629","Is it a cold or #flu? Both are respiratory illnesses, but are caused by different viruses. Learn more about the dif… https://t.co/7tB33PCgEL",FALSE,1,NA,2019-03-02 14:25:07,TRUE,NA,"1101850927118667778",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","fairfaxhealth",0,FALSE,FALSE,NA,NA
"1630","RT @PutnamHealthNY: When is the flu an emergency for kids? Here's what you need to know: https://t.co/UNL6FTbq4z https://t.co/GzVo8Nf13g",FALSE,0,NA,2019-03-02 14:23:34,FALSE,NA,"1101850536859656192",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bgthemom2",1,TRUE,FALSE,NA,NA
"1631","RT @OrganicLiveFood: #Coenzyme supplement r filled w powerful #antioxidants/help 2boost ur immune system n how 2make homemade #turnip soup…",FALSE,0,NA,2019-03-02 14:16:49,FALSE,NA,"1101848839265443842",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tt85207533",2,TRUE,FALSE,NA,NA
"1632","immunity boosting tips, immunity boosters, healthy winter habits, cold and flu season, humidifier be https://t.co/DBUmCE9Wvd",FALSE,1,NA,2019-03-02 14:01:33,FALSE,NA,"1101844997824020480",NA,"<a href=""http://pinterest.com"" rel=""nofollow"">Pinterest</a>","younglovemommy",0,FALSE,FALSE,NA,NA
"1633","Dont get stuck sick in bed this cold and flu season... here are Cold &amp; Flu Remedies to help you ward off illness th… https://t.co/t7nGc0htgQ",FALSE,1,NA,2019-03-02 14:00:46,TRUE,NA,"1101844802147151874",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","forkandveg",1,FALSE,FALSE,NA,NA
"1634","@joshtpm @EricLevitz @jonathanchait @EricKleefeld @elivalley @IlhanMN I was raised amongst Christians my whole life… https://t.co/gQj2Oh2ERD",FALSE,3,"joshtpm",2019-03-02 13:48:29,TRUE,"1101487955666001921","1101841708113788928","21268897","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","John_n_Oregon",0,FALSE,FALSE,NA,NA
"1635","#Coenzyme supplement r filled w powerful #antioxidants/help 2boost ur immune system n how 2make homemade #turnip so… https://t.co/3cle0uOgAM",FALSE,5,NA,2019-03-02 13:45:47,TRUE,NA,"1101841029039382528",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","OrganicLiveFood",2,FALSE,FALSE,NA,NA
"1636","Here it is again, the cold and flu season when we all head indoors to share our sneezes and viruses. It’s time to g… https://t.co/bfmygVtMwZ",FALSE,0,NA,2019-03-02 13:45:07,TRUE,NA,"1101840862596775944",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","bartonpublish",0,FALSE,FALSE,NA,NA
"1637","Good morning ptreefarmersmkt ! We've got everything you need for cold and flu season! And the last 4 bars of our sp… https://t.co/dEkASz37vf",FALSE,0,NA,2019-03-02 13:39:25,TRUE,NA,"1101839429486833665",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","indigobnb",0,FALSE,FALSE,"-84.38603152","33.83187822"
"1638","<U+2728><U+0001F52E><U+2728> I checked the Flu Forecast and now we can be prepared: The weather will not significantly impact the risk of ca… https://t.co/QlLbycxkdr",FALSE,0,NA,2019-03-02 13:15:13,TRUE,NA,"1101833337059069952",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","cityblimp",0,FALSE,FALSE,NA,NA
"1639","Did you know germs LOVE to hang out in coffee makers? Join the @SeventhGen #GenerationGood community and learn grea… https://t.co/bxyMR2Kkgt",FALSE,0,NA,2019-03-02 13:12:55,TRUE,NA,"1101832759398539264",NA,"<a href=""http://www.singleclicksharing.com"" rel=""nofollow"">Single Click Sharing<U+2120></a>","BrittBuckland",0,FALSE,FALSE,NA,NA
"1640","#antivaxxers must be making an impact if #Masonic @nbc has to resort to having @DrOz come on in a dog mask to give… https://t.co/mAbkoSkxLs",FALSE,0,NA,2019-03-02 13:12:13,TRUE,NA,"1101832582201856000",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chadwarren76",0,FALSE,FALSE,NA,NA
"1641","This cold or flu or whatever I have is stopping me from being great. I was gonna go gym today and get this body rea… https://t.co/XIKsk05hmd",FALSE,1,NA,2019-03-02 13:03:10,TRUE,NA,"1101830306091405313",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","iamshakeena",0,FALSE,FALSE,NA,NA
"1642","@AMAZlNGNATURE Poor thing seems to have a cold/flu.",FALSE,0,"AMAZlNGNATURE",2019-03-02 13:02:58,FALSE,"1101814045940826112","1101830254526648322","2828212668","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","DantesBeatrix",0,FALSE,FALSE,NA,NA
"1643","RT @FreeToChooseNet: Cold and flu season is here. We’re all waiting for the great pandemic. Modern travel will rapidly spread it around the…",FALSE,0,NA,2019-03-02 13:02:17,FALSE,NA,"1101830083294179328",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","elescepticoar",11,TRUE,FALSE,NA,NA
"1644","@EMRETFL @NBCNews I’ll remember that the next time I’m exposed to the flu or to a cold or to a stomach virus or...",FALSE,0,"EMRETFL",2019-03-02 12:56:50,FALSE,"1101726396240539649","1101828709978439680","998206212461268992","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hdhernandez",0,FALSE,FALSE,NA,NA
"1645","When is the flu an emergency for kids? Here's what you need to know: https://t.co/UNL6FTbq4z https://t.co/GzVo8Nf13g",FALSE,0,NA,2019-03-02 12:45:09,FALSE,NA,"1101825772296302593",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","PutnamHealthNY",1,FALSE,FALSE,NA,NA
"1646","After 6 weeks of a cold, then flu (actual proper flu), then bronchitis... I finally feel well enough to go back to… https://t.co/LosUGrjXzG",FALSE,1,NA,2019-03-02 11:39:56,TRUE,NA,"1101809359250694144",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gailebishop",0,FALSE,FALSE,NA,NA
"1647","RT @ImMakingTime: Helping Baby Fight the Cold &amp; Flu with @Wellements &gt;&gt; https://t.co/yeT4NOHbAi #coldandflu #safeforbaby https://t.co/QYwsl…",FALSE,0,NA,2019-03-02 11:38:28,FALSE,NA,"1101808988235083776",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DisneyDream717",65,TRUE,FALSE,NA,NA
"1648","#ad When cold and flu symptoms hit my home, I turn to Mucinex®. Join #MucusFighters to learn how to care for your f… https://t.co/XK2xO992d5",FALSE,0,NA,2019-03-02 11:01:32,TRUE,NA,"1101799696853540864",NA,"<a href=""http://www.singleclicksharing.com"" rel=""nofollow"">Single Click Sharing<U+2120></a>","alena03808998",0,FALSE,FALSE,NA,NA
"1649","#health #wellness #thegoodlife4us Back To School: Learn Cold and Flu Natural Prevention https://t.co/FaN3onbMMk #coldandflugerms",FALSE,1,NA,2019-03-02 10:34:16,FALSE,NA,"1101792831528562689",NA,"<a href=""https://www.thegoodlife4us.com"" rel=""nofollow"">GL4U Twitter Share</a>","thegoodlife4us",0,FALSE,FALSE,NA,NA
"1650","Important to build immune system ESPECIALLY during cold and flu season. PRObiotics, Vit C and Vit D essential along… https://t.co/RcuYSbXGfh",FALSE,0,NA,2019-03-02 10:20:01,TRUE,NA,"1101789248460599297",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","sue_whitten",0,FALSE,FALSE,NA,NA
"1651","Do you know the difference between a cold and the flu? #HelpUsHelpYou #HWEWinter https://t.co/MW9sxDzWwt",FALSE,0,NA,2019-03-02 10:00:45,FALSE,NA,"1101784397370572804",NA,"<a href=""http://app.sendblur.com"" rel=""nofollow"">Social Media Publisher App </a>","nhswestessex",0,FALSE,FALSE,NA,NA
"1652","RT @joshyboyo95: Thank you @derek_acorah for a wonderful evening and still continuing your work while fighting the cold and flu, nice seein…",FALSE,0,NA,2019-03-02 09:32:09,FALSE,NA,"1101777201811333120",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","derek_acorah",1,TRUE,FALSE,NA,NA
"1653","RT @GreenButAlsoBlu: @AOC (A)ss-kickers (o)f (C)ongress
Bronx Balmers
""The infinity stones of my gauntlet"" (more on brand for Stacy Abrams)…",FALSE,0,NA,2019-03-02 09:15:19,FALSE,NA,"1101772965740392448",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","deena_larks",1,TRUE,FALSE,NA,NA
"1654","@merlyn_revelia Flu atau common cold? Kalau common cold kayak di Indonesia (batuk, pilek, meriang) sih tiap musim d… https://t.co/EiQopuKCfO",FALSE,0,"merlyn_revelia",2019-03-02 08:16:50,TRUE,"1101751307054985216","1101758246665240576","127438860","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tey_saja",0,FALSE,FALSE,NA,NA
"1655","Was doing really well, sleeping off this cold/flu/whatever the fuck, and then I had a dream about this gif and woke… https://t.co/I3QMC8Z9Hp",FALSE,2,NA,2019-03-02 07:57:47,TRUE,NA,"1101753453167169536",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AarSim",0,FALSE,FALSE,NA,NA
"1656","i’ve literally not been healthy since october/november when my gallbladder went bonkers. it was removed late decemb… https://t.co/GKTYo8V5lw",FALSE,0,NA,2019-03-02 07:48:07,TRUE,NA,"1101751021922062337",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ChaoticFayth",0,FALSE,FALSE,NA,NA
"1657","Natural foods n #herbs 4dealing with #colds/#flu this winter n how #turnip is a powerful source of #antioxidants: https://t.co/72T8xCWsEu",FALSE,1,NA,2019-03-02 07:45:21,FALSE,NA,"1101750324828782597",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","OrganicLiveFood",0,FALSE,FALSE,NA,NA
"1658","@KaiYugure Brother ain’t no shame in the drinking game lol handle what you can it’s just a home remedy I recommend… https://t.co/4UaZGLNQJJ",FALSE,1,"KaiYugure",2019-03-02 07:32:54,TRUE,"1101746231632519168","1101747192333623296","962455949578420224","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","muertegaming",0,FALSE,FALSE,NA,NA
"1659","I did it!!! I swallowed cold &amp; flu liquid capsules!! And I only gagged and spit one back out once!!!",FALSE,5,NA,2019-03-02 07:07:13,FALSE,NA,"1101740726516359173",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","aliensnipehuntr",0,FALSE,FALSE,NA,NA
"1660","this year in pixels app is really cool. right now I'm looking at the pattern of how often I get sick (like, additio… https://t.co/ZvSEaYSXI1",FALSE,0,NA,2019-03-02 06:39:20,TRUE,NA,"1101733711979167744",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","spaghettighoul",0,FALSE,FALSE,NA,NA
"1661","The internet said I had ascension flu. Was I awakening on a deeper level or was it just a cold? https://t.co/c8zBo6j7nH",FALSE,0,NA,2019-03-02 06:27:31,FALSE,NA,"1101730736867037184",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jae_oh",0,FALSE,FALSE,NA,NA
"1662","RT @FreeToChooseNet: Cold and flu season is here. We’re all waiting for the great pandemic. Modern travel will rapidly spread it around the…",FALSE,0,NA,2019-03-02 06:22:13,FALSE,NA,"1101729404051316736",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KevinBriggs99",11,TRUE,FALSE,NA,NA
"1663","@MASantangelo It’ll be good dude. How you feeling? Cold/flu?",FALSE,0,"MASantangelo",2019-03-02 06:04:53,FALSE,"1101648132885098497","1101725039169294336","15927513","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","thexanderprice",0,FALSE,FALSE,NA,NA
"1664","@Florence_Pugh Next time you have a cold or flu try using Theraflu that has tea in it! It is absolutely awesome stu… https://t.co/AgmxZtYeQc",FALSE,0,"Florence_Pugh",2019-03-02 05:54:37,TRUE,"1094214552986755072","1101722459399770114","543263705","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ryanwarren22",0,FALSE,FALSE,NA,NA
"1665","RT @FRMC_Hospital: #DYK Studies have shown that hand washing can prevent 1 in
3 diarrhea-related sicknesses and 1 in 5 respiratory infectio…",FALSE,0,NA,2019-03-02 05:45:05,FALSE,NA,"1101720057133051904",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ReporterZoe",1,TRUE,FALSE,NA,NA
"1666","Only thing I can take is Tylenol cold and flu and that ain’t doing shit",FALSE,0,NA,2019-03-02 05:42:42,FALSE,NA,"1101719456517103616",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alyssa_dowdy23",0,FALSE,FALSE,NA,NA
"1667","@_Wendy_L_ Wendy, he is precious beyond words. I hope you get over your cold/flu soon! <U+2764>",FALSE,1,"_Wendy_L_",2019-03-02 05:42:17,FALSE,"1101602685999112192","1101719352636788737","476617549","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CarolinaRae_",0,FALSE,FALSE,NA,NA
"1668","@ALushIdea Here is my latest. I return all comments xo <U+0001F970> https://t.co/FOibuyzA8b",FALSE,0,"ALushIdea",2019-03-02 05:26:08,FALSE,"1101569910390575108","1101715291275444224","1080761452695351297","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","forkandveg",0,FALSE,FALSE,NA,NA
"1669","@ElyseWillems @lucyjamesgames Cold and Flu Tangerine, the size of powder packets, the size of tangerines. <U+0001F34A>",FALSE,0,"ElyseWillems",2019-03-02 05:13:03,FALSE,"1101631740077133826","1101711995043119105","715015710","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SmeagolsBday",0,FALSE,FALSE,NA,NA
"1670","It's like this head cold flu won't go away. Not feeling so well throughout the whole day today. <U+0001F912><U+0001F927>",FALSE,0,NA,2019-03-02 04:57:51,FALSE,NA,"1101708170840416257",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","StephanieisLive",0,FALSE,FALSE,NA,NA
"1671","@cristalramirezn YOUR FLU/COLD HAD NO IMPACT ON YOUR PERFORMANCE YOU DID SO INCREDIBLE TONIGHT AS USUAL BUT FEEL BETTER SOON ILYSM <U+0001F495><U+0001F49A>",FALSE,0,"cristalramirezn",2019-03-02 04:57:29,FALSE,"1101706310087774208","1101708080499314688","433654462","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ledekianas",0,FALSE,FALSE,NA,NA
"1672","@btsira_1287 Just wish could go to concert but it's ok I am sooo happy for those who are going sad for us that can'… https://t.co/rIe5PDcuyJ",FALSE,3,"btsira_1287",2019-03-02 04:54:33,TRUE,"1101706748988145664","1101707339491627009","1039252806522347520","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hevenlyangel34",0,FALSE,FALSE,NA,NA
"1673","I like these guys. And also I am on a lot of cold/flu medication. But I find myself feeling conflicted about their… https://t.co/lsKtJnSR5J",FALSE,0,NA,2019-03-02 04:49:00,TRUE,NA,"1101705943463718913",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Crobama",0,FALSE,FALSE,NA,NA
"1674","Elderberry is very rich in vitamins and minerals. Elderberry extracts and infusions are also known to improve cold… https://t.co/A9CwOkvClW",FALSE,4,NA,2019-03-02 04:41:01,TRUE,NA,"1101703933855256576",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","WestpointNat",1,FALSE,FALSE,NA,NA
"1675","RT @Eniva: Beat the winter flu TODAY! How this little packet can make a BIG difference against getting sick. https://t.co/5R5mzozx7R https:…",FALSE,0,NA,2019-03-02 04:12:10,FALSE,NA,"1101696676643962881",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ChuckStrong54",1,TRUE,FALSE,NA,NA
"1676","Started with Erolin, Pharma Cold and Flu and Vitamin C. Now mi reach olbas oil, coffee and rum and about to go wrap… https://t.co/7O4eizA2sw",FALSE,0,NA,2019-03-02 04:09:31,TRUE,NA,"1101696006339641345",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","badgyaljj",0,FALSE,FALSE,NA,NA
"1677","@manfightdragon Ouch.. I Inexplicably haven't been sick at all in 2 years, and I'm awaiting the day the flu or hell, a cold destroys me.",FALSE,2,"manfightdragon",2019-03-02 04:00:27,FALSE,"1101690257815220224","1101693725644939264","491895975","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bryson_harrison",0,FALSE,FALSE,NA,NA
"1678","@KitchaSaventhes I'm glad you better unfortunately for me I just got sick, but thankfully it's just a cold, I don't… https://t.co/4mvzuIN339",FALSE,1,"KitchaSaventhes",2019-03-02 03:47:11,TRUE,"1101121231590436864","1101690386001641473","234159978","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Midnight_snow6",0,FALSE,FALSE,NA,NA
"1679","It seems as though I can no longer avoid the plague that is cold and flu season.
Running a half marathon and flying… https://t.co/JBQcup9Ea1",FALSE,0,NA,2019-03-02 03:44:07,TRUE,NA,"1101689616451670016",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Stacey_Lynn517",0,FALSE,FALSE,NA,NA
"1680","RT @ImMakingTime: Helping Baby Fight the Cold &amp; Flu with @Wellements &gt;&gt; https://t.co/yeT4NOHbAi #coldandflu #safeforbaby https://t.co/QYwsl…",FALSE,0,NA,2019-03-02 03:36:04,FALSE,NA,"1101687589122105345",NA,"<a href=""https://www.rehashtag.com"" rel=""nofollow"">Scheduling App For Tweets</a>","MomResource",65,TRUE,FALSE,NA,NA
"1681","I took a Vicks severe cold and flu pill last night. 

I see why this is a core ingredient for meth. https://t.co/RVdwqXlxno",FALSE,4,NA,2019-03-02 03:18:33,FALSE,NA,"1101683182863298560",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WordsNRoses",1,FALSE,FALSE,NA,NA
"1682","Beat the winter flu TODAY! How this little packet can make a BIG difference against getting sick.… https://t.co/y2cIu5pNEr",FALSE,1,NA,2019-03-02 03:14:34,TRUE,NA,"1101682179908628481",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Eniva",1,FALSE,FALSE,NA,NA
"1683","RT @ImMakingTime: Helping Baby Fight the Cold &amp; Flu with @Wellements &gt;&gt; https://t.co/yeT4NOHbAi #coldandflu #safeforbaby https://t.co/QYwsl…",FALSE,0,NA,2019-03-02 03:06:05,FALSE,NA,"1101680043074424832",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ckrusch",65,TRUE,FALSE,NA,NA
"1684","It’s still cold and flu season! Keep the immune system strong with a daily fresh juice. Apricot, carrot and ginger… https://t.co/RlzhRaaTxn",FALSE,0,NA,2019-03-02 02:43:30,TRUE,NA,"1101674363177164800",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MAP2WellandFit",0,FALSE,FALSE,NA,NA
"1685","I scored a 50% on the Quiz: All About Earwax Quiz. https://t.co/iou37XpX7e
 from @WebMD",FALSE,0,NA,2019-03-02 02:42:40,FALSE,NA,"1101674153076318208",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Virgmatt",0,FALSE,FALSE,NA,NA
"1686","@Miss_Audreyyy The flu, or just your natural hotness? <U+0001F914>",FALSE,0,"Miss_Audreyyy",2019-03-02 02:32:55,FALSE,"1101668399111901184","1101671695834849280","1572909708","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","cold_hazard",0,FALSE,FALSE,NA,NA
"1687","BTW, I haven't been sick for the past 2 years, no flu, no cold, no nothing. And I live in Quebec, Canada! Must be t… https://t.co/NRaRxDrbwi",FALSE,0,NA,2019-03-02 02:30:04,TRUE,NA,"1101670981607686144",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MathStevenson",0,FALSE,FALSE,NA,NA
"1688","@jedwalsh0 aaaah yes, i took my first sick day of the school year on tuesday. it is shocking how badly these things… https://t.co/xLKQB04Mvz",FALSE,0,"jedwalsh0",2019-03-02 02:17:01,TRUE,"1101667274778238977","1101667697195184128","64779052","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","gill066",0,FALSE,FALSE,NA,NA
"1689","Writer's Log Day Eight of the Cold from Hell: Went to the doctor. And the doctor said. No more monkeys jumping on t… https://t.co/rmzcTf4hIW",FALSE,10,NA,2019-03-02 02:06:10,TRUE,NA,"1101664965273051136",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","deborahblake",0,FALSE,FALSE,NA,NA
"1690","@thaofficialtati Hot/cold, can’t keep anything down<U+0001F92E> starve the flu!! I wouldn’t eat/drink ANYTHING. swish water if… https://t.co/ETE26xZnAO",FALSE,2,"thaofficialtati",2019-03-02 02:05:21,TRUE,"1101627713926979585","1101664761794703360","3165116729","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShellyFishe",0,FALSE,FALSE,NA,NA
"1691","RT @NatureKnowsInc: Did you know blueberries can help us fight the cold and flu? Eating well can help us stay healthy - 1 cup of blueberrie…",FALSE,0,NA,2019-03-02 01:59:02,FALSE,NA,"1101663169762742273",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","WeWontStarve",4,TRUE,FALSE,NA,NA
"1692","Did you know germs LOVE to hang out in coffee makers? Join the @SeventhGen #GenerationGood community and learn grea… https://t.co/oWoBMfI6xB",FALSE,0,NA,2019-03-02 01:58:39,TRUE,NA,"1101663074543722496",NA,"<a href=""http://www.singleclicksharing.com"" rel=""nofollow"">Single Click Sharing<U+2120></a>","catherinem_h",0,FALSE,FALSE,NA,NA
"1693","@EricChandler4 @GinettePT @JustinTrudeau @drgigiosler @CMA_Docs You showed me an article about a child dying while… https://t.co/lFFcz1Zmym",FALSE,0,"EricChandler4",2019-03-02 01:55:18,TRUE,"1101642072677908480","1101662231786336256","611770648","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DavidPreteau",0,FALSE,FALSE,NA,NA
"1694","I feel very ill today. Nasty cold/flu. But I still ate some cheesecake",FALSE,3,NA,2019-03-02 01:53:47,FALSE,NA,"1101661849949396993",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Maddieschrader",0,FALSE,FALSE,NA,NA
"1695","Here in Victoria, B.C., it’s still cold and flu season. Now is the time to fortify your immune system to help ward… https://t.co/z2bFAJVkCZ",FALSE,0,NA,2019-03-02 01:53:07,TRUE,NA,"1101661681200099328",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","LifestyleMkts",0,FALSE,FALSE,NA,NA
