"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"158","RT @seanfeucht: “Children don’t do what we say, they do what we do.”

(Last night, my kids rallied to pray over my baby whose been perpetua…",FALSE,0,NA,2019-03-08 05:30:17,FALSE,NA,"1103890659700690944",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AntFosterTom",526,TRUE,FALSE,NA,NA
"159","RT @seanfeucht: “Children don’t do what we say, they do what we do.”

(Last night, my kids rallied to pray over my baby whose been perpetua…",FALSE,0,NA,2019-03-08 05:24:14,FALSE,NA,"1103889138418249728",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Rachel85828128",526,TRUE,FALSE,NA,NA
"160","RT @seanfeucht: “Children don’t do what we say, they do what we do.”

(Last night, my kids rallied to pray over my baby whose been perpetua…",FALSE,0,NA,2019-03-08 05:20:29,FALSE,NA,"1103888195396091904",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mariplustoni",526,TRUE,FALSE,NA,NA
"161","RT @seanfeucht: “Children don’t do what we say, they do what we do.”

(Last night, my kids rallied to pray over my baby whose been perpetua…",FALSE,0,NA,2019-03-08 05:19:48,FALSE,NA,"1103888023429644296",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","toldbylea",526,TRUE,FALSE,NA,NA
"162","RT @seanfeucht: “Children don’t do what we say, they do what we do.”

(Last night, my kids rallied to pray over my baby whose been perpetua…",FALSE,0,NA,2019-03-08 05:10:10,FALSE,NA,"1103885598845071360",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mide_Ogunz",526,TRUE,FALSE,NA,NA
"163","RT @seanfeucht: “Children don’t do what we say, they do what we do.”

(Last night, my kids rallied to pray over my baby whose been perpetua…",FALSE,0,NA,2019-03-08 05:01:18,FALSE,NA,"1103883367177641984",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kwameoasante",526,TRUE,FALSE,NA,NA
"164","RT @seanfeucht: “Children don’t do what we say, they do what we do.”

(Last night, my kids rallied to pray over my baby whose been perpetua…",FALSE,0,NA,2019-03-08 04:59:14,FALSE,NA,"1103882848551919617",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_mocah4",526,TRUE,FALSE,NA,NA
"165","RT @seanfeucht: “Children don’t do what we say, they do what we do.”

(Last night, my kids rallied to pray over my baby whose been perpetua…",FALSE,0,NA,2019-03-08 04:51:07,FALSE,NA,"1103880803522510848",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","aldubmemories_",526,TRUE,FALSE,NA,NA
"166","I have had an awful cold or flu, so much so that reading or watching movies is too hard. So I tried to just sleep a… https://t.co/xJ0h0JozBW",FALSE,0,NA,2019-03-08 04:28:24,TRUE,NA,"1103875088066068480",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chaircrusher",0,FALSE,FALSE,NA,NA
"167","RT @seanfeucht: “Children don’t do what we say, they do what we do.”

(Last night, my kids rallied to pray over my baby whose been perpetua…",FALSE,0,NA,2019-03-08 04:24:12,FALSE,NA,"1103874032342978561",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","SSunshineBooks",526,TRUE,FALSE,NA,NA
"168","RT @seanfeucht: “Children don’t do what we say, they do what we do.”

(Last night, my kids rallied to pray over my baby whose been perpetua…",FALSE,0,NA,2019-03-08 04:23:02,FALSE,NA,"1103873737013702658",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narutonipah",526,TRUE,FALSE,NA,NA
"169","RT @seanfeucht: “Children don’t do what we say, they do what we do.”

(Last night, my kids rallied to pray over my baby whose been perpetua…",FALSE,0,NA,2019-03-08 04:13:10,FALSE,NA,"1103871252077273088",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","YoliSpice",526,TRUE,FALSE,NA,NA
"170","RT @seanfeucht: “Children don’t do what we say, they do what we do.”

(Last night, my kids rallied to pray over my baby whose been perpetua…",FALSE,0,NA,2019-03-08 04:11:20,FALSE,NA,"1103870790477348864",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","chegemunene",526,TRUE,FALSE,NA,NA
"171","RT @seanfeucht: “Children don’t do what we say, they do what we do.”

(Last night, my kids rallied to pray over my baby whose been perpetua…",FALSE,0,NA,2019-03-08 04:10:07,FALSE,NA,"1103870485429809152",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","blu_emerald26",526,TRUE,FALSE,NA,NA
"172","RT @seanfeucht: “Children don’t do what we say, they do what we do.”

(Last night, my kids rallied to pray over my baby whose been perpetua…",FALSE,0,NA,2019-03-08 03:51:42,FALSE,NA,"1103865851457859585",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","monterosherie",526,TRUE,FALSE,NA,NA
"173","RT @seanfeucht: “Children don’t do what we say, they do what we do.”

(Last night, my kids rallied to pray over my baby whose been perpetua…",FALSE,0,NA,2019-03-08 03:37:29,FALSE,NA,"1103862273146155009",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ellelogy",526,TRUE,FALSE,NA,NA
"174","Sick... cough... flu and fever. I don’t like this... <U+0001F623><U+0001F614>",FALSE,0,NA,2019-03-08 03:37:05,FALSE,NA,"1103862173510430720",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bella_clairey",0,FALSE,FALSE,NA,NA
"175","RT @seanfeucht: “Children don’t do what we say, they do what we do.”

(Last night, my kids rallied to pray over my baby whose been perpetua…",FALSE,0,NA,2019-03-08 03:34:55,FALSE,NA,"1103861627315601408",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","TerriDurham",526,TRUE,FALSE,NA,NA
"176","RT @seanfeucht: “Children don’t do what we say, they do what we do.”

(Last night, my kids rallied to pray over my baby whose been perpetua…",FALSE,0,NA,2019-03-08 03:32:00,FALSE,NA,"1103860894633648128",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BizzoPresents",526,TRUE,FALSE,NA,NA
"177","RT @seanfeucht: “Children don’t do what we say, they do what we do.”

(Last night, my kids rallied to pray over my baby whose been perpetua…",FALSE,0,NA,2019-03-08 03:26:05,FALSE,NA,"1103859404590460933",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ookie218",526,TRUE,FALSE,NA,NA
"178","@AshlyeKyle 2 years ago my son fainted due to high fever (103°F) Two pediatricians had seen him and he had a lot of… https://t.co/zFsqBM2tju",FALSE,1,"AshlyeKyle",2019-03-08 03:10:27,TRUE,"1103845711928545281","1103855468890345472","579548681","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","burritadeortega",0,FALSE,FALSE,NA,NA
"179","RT @seanfeucht: “Children don’t do what we say, they do what we do.”

(Last night, my kids rallied to pray over my baby whose been perpetua…",FALSE,0,NA,2019-03-08 03:09:32,FALSE,NA,"1103855239319441408",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","vincent_edeh",526,TRUE,FALSE,NA,NA
"180","RT @seanfeucht: “Children don’t do what we say, they do what we do.”

(Last night, my kids rallied to pray over my baby whose been perpetua…",FALSE,0,NA,2019-03-08 03:04:45,FALSE,NA,"1103854036703420417",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","samkinss",526,TRUE,FALSE,NA,NA
"181","RT @seanfeucht: “Children don’t do what we say, they do what we do.”

(Last night, my kids rallied to pray over my baby whose been perpetua…",FALSE,0,NA,2019-03-08 02:58:20,FALSE,NA,"1103852422512996353",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RedYooyi",526,TRUE,FALSE,NA,NA
"182","RT @seanfeucht: “Children don’t do what we say, they do what we do.”

(Last night, my kids rallied to pray over my baby whose been perpetua…",FALSE,0,NA,2019-03-08 02:50:01,FALSE,NA,"1103850328976384001",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","An_JELLY_ica",526,TRUE,FALSE,NA,NA
"183","RT @seanfeucht: “Children don’t do what we say, they do what we do.”

(Last night, my kids rallied to pray over my baby whose been perpetua…",FALSE,0,NA,2019-03-08 02:42:13,FALSE,NA,"1103848366478426112",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","__DelasiieeeXo",526,TRUE,FALSE,NA,NA
"184","RT @seanfeucht: “Children don’t do what we say, they do what we do.”

(Last night, my kids rallied to pray over my baby whose been perpetua…",FALSE,0,NA,2019-03-08 02:34:42,FALSE,NA,"1103846474268332032",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AngelaW61307403",526,TRUE,FALSE,NA,NA
"185","RT @seanfeucht: “Children don’t do what we say, they do what we do.”

(Last night, my kids rallied to pray over my baby whose been perpetua…",FALSE,0,NA,2019-03-08 02:28:54,FALSE,NA,"1103845015464206337",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","unphased_0",526,TRUE,FALSE,NA,NA
"186","RT @seanfeucht: “Children don’t do what we say, they do what we do.”

(Last night, my kids rallied to pray over my baby whose been perpetua…",FALSE,0,NA,2019-03-08 02:21:32,FALSE,NA,"1103843161493962753",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jnr_just_ice",526,TRUE,FALSE,NA,NA
"187","Wow this flu is super ass. It’s been four days and I still have a fever <U+0001F62D>",FALSE,0,NA,2019-03-08 02:19:22,FALSE,NA,"1103842613839441923",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","D_Boruca5",0,FALSE,FALSE,NA,NA
"188","Another hospital trip with Cadance because she startedRunning a fever at daycare so I picked her up and my friend L… https://t.co/dwXXnXfqAx",FALSE,0,NA,2019-03-08 02:10:41,TRUE,NA,"1103840430645497858",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","memecrk6",0,FALSE,FALSE,NA,NA
"189","RT @seanfeucht: “Children don’t do what we say, they do what we do.”

(Last night, my kids rallied to pray over my baby whose been perpetua…",FALSE,0,NA,2019-03-08 02:10:21,FALSE,NA,"1103840347174682624",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","daubertt",526,TRUE,FALSE,NA,NA
"190","@MelissaMejia722 He had a really high fever and cough? Flu test was negative, but we’re both on tamiflu just in cas… https://t.co/N2IgOVEnFN",FALSE,0,"MelissaMejia722",2019-03-08 02:08:25,TRUE,"1103837633367564288","1103839859742044161","1260781874","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","secretsocio5",0,FALSE,FALSE,NA,NA
"191","RT @seanfeucht: “Children don’t do what we say, they do what we do.”

(Last night, my kids rallied to pray over my baby whose been perpetua…",FALSE,0,NA,2019-03-08 01:55:01,FALSE,NA,"1103836487085371393",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","burns_tree",526,TRUE,FALSE,NA,NA
"192","RT @seanfeucht: “Children don’t do what we say, they do what we do.”

(Last night, my kids rallied to pray over my baby whose been perpetua…",FALSE,0,NA,2019-03-08 01:47:31,FALSE,NA,"1103834599489183744",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kalli_stei",526,TRUE,FALSE,NA,NA
"193","Is this a cold or SERIOUS FLU? Fever, chills , head ache and severe fatigue may suggest flu but some people NEVER g… https://t.co/5dITq9Yks8",FALSE,0,NA,2019-03-08 01:43:21,TRUE,NA,"1103833550145679361",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","DrMonaLisa2",0,FALSE,FALSE,NA,NA
"194","RT @seanfeucht: “Children don’t do what we say, they do what we do.”

(Last night, my kids rallied to pray over my baby whose been perpetua…",FALSE,0,NA,2019-03-08 01:35:00,FALSE,NA,"1103831450183323648",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Caparaistan",526,TRUE,FALSE,NA,NA
"195","RT @seanfeucht: “Children don’t do what we say, they do what we do.”

(Last night, my kids rallied to pray over my baby whose been perpetua…",FALSE,0,NA,2019-03-08 01:34:08,FALSE,NA,"1103831232369123329",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bransnapped",526,TRUE,FALSE,NA,NA
"196","These two have my whole heart and my last nerve! <U+2764><U+FE0F><U+0001F602> No flu, no strep, just a virus with a fever staying around  10… https://t.co/3nMT0CsV89",FALSE,12,NA,2019-03-08 01:29:18,TRUE,NA,"1103830014473183233",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lovetoread423",0,FALSE,FALSE,NA,NA
"197","@Jaclynhill I had the flu in early February. I have never been so sick in my life! 104° fever. Thought I was gonna die!",FALSE,0,"Jaclynhill",2019-03-08 01:21:54,FALSE,"1103681153834369025","1103828152655273984","369238299","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","1UnicornHarley",0,FALSE,FALSE,NA,NA
"198","#Fluseason is upon us and germs are coming at us from all directions. It's well worth arming yourself against aches… https://t.co/Ny4Td2lePq",FALSE,0,NA,2019-03-08 01:01:45,TRUE,NA,"1103823080491630594",NA,"<a href=""http://hearsaysystems.com"" rel=""nofollow"">Hearsay Social</a>","danders_coop",0,FALSE,FALSE,NA,NA
"199","RT @seanfeucht: “Children don’t do what we say, they do what we do.”

(Last night, my kids rallied to pray over my baby whose been perpetua…",FALSE,0,NA,2019-03-08 01:00:19,FALSE,NA,"1103822719756439552",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Classy_Diva21",526,TRUE,FALSE,NA,NA
"200","Also if you have a fever accompanied by a “cold” you probs got the flu. Stay home for God’s sake!",FALSE,0,NA,2019-03-08 00:27:29,FALSE,NA,"1103814457585745920",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","blairrbee",0,FALSE,FALSE,NA,NA
"201","RT @seanfeucht: “Children don’t do what we say, they do what we do.”

(Last night, my kids rallied to pray over my baby whose been perpetua…",FALSE,0,NA,2019-03-08 00:13:06,FALSE,NA,"1103810840313188352",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ReadyAtTwenty",526,TRUE,FALSE,NA,NA
"202","RT @seanfeucht: “Children don’t do what we say, they do what we do.”

(Last night, my kids rallied to pray over my baby whose been perpetua…",FALSE,0,NA,2019-03-08 00:12:41,FALSE,NA,"1103810734625042434",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","precious_nur",526,TRUE,FALSE,NA,NA
"203","RT @seanfeucht: “Children don’t do what we say, they do what we do.”

(Last night, my kids rallied to pray over my baby whose been perpetua…",FALSE,0,NA,2019-03-08 00:07:29,FALSE,NA,"1103809424928448512",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tofunmiee",526,TRUE,FALSE,NA,NA
"204","RT @seanfeucht: “Children don’t do what we say, they do what we do.”

(Last night, my kids rallied to pray over my baby whose been perpetua…",FALSE,0,NA,2019-03-08 00:01:11,FALSE,NA,"1103807842056716288",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ItsLiz26_",526,TRUE,FALSE,NA,NA
"205","Got the flu shot this year.. still got the flu.  I wish my fever would go away.  Allyssa is still sick as heck. The… https://t.co/S77OF8C1IH",FALSE,0,NA,2019-03-07 23:52:43,TRUE,NA,"1103805709454622721",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","jessykamarie82",0,FALSE,FALSE,NA,NA
"206","There is not a cold or fever that this #ramen won't cure #cold #flu #fever #notfellingwell  #fever #terakawa teraka… https://t.co/DnnO0cTmn4",FALSE,0,NA,2019-03-07 23:45:38,TRUE,NA,"1103803928897118209",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","ifixith",0,FALSE,FALSE,"-75.15448","39.9554"
"207","RT @seanfeucht: “Children don’t do what we say, they do what we do.”

(Last night, my kids rallied to pray over my baby whose been perpetua…",FALSE,0,NA,2019-03-07 23:34:00,FALSE,NA,"1103800998269726722",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dansowaa_",526,TRUE,FALSE,NA,NA
"208","RT @seanfeucht: “Children don’t do what we say, they do what we do.”

(Last night, my kids rallied to pray over my baby whose been perpetua…",FALSE,0,NA,2019-03-07 23:16:49,FALSE,NA,"1103796672809914368",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rejoicetmusic",526,TRUE,FALSE,NA,NA
"209","RT @seanfeucht: “Children don’t do what we say, they do what we do.”

(Last night, my kids rallied to pray over my baby whose been perpetua…",FALSE,0,NA,2019-03-07 23:15:04,FALSE,NA,"1103796233867546633",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lizzyPhronesis",526,TRUE,FALSE,NA,NA
"210","RT @seanfeucht: “Children don’t do what we say, they do what we do.”

(Last night, my kids rallied to pray over my baby whose been perpetua…",FALSE,0,NA,2019-03-07 23:02:09,FALSE,NA,"1103792985265917952",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rubifrekai",526,TRUE,FALSE,NA,NA
"211","RT @seanfeucht: “Children don’t do what we say, they do what we do.”

(Last night, my kids rallied to pray over my baby whose been perpetua…",FALSE,0,NA,2019-03-07 22:53:43,FALSE,NA,"1103790859596767232",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","princessssjewel",526,TRUE,FALSE,NA,NA
"212","RT @seanfeucht: “Children don’t do what we say, they do what we do.”

(Last night, my kids rallied to pray over my baby whose been perpetua…",FALSE,0,NA,2019-03-07 22:50:36,FALSE,NA,"1103790077694611456",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tori12254",526,TRUE,FALSE,NA,NA
"213","RT @seanfeucht: “Children don’t do what we say, they do what we do.”

(Last night, my kids rallied to pray over my baby whose been perpetua…",FALSE,0,NA,2019-03-07 22:34:04,FALSE,NA,"1103785915762249734",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","wilcoxma",526,TRUE,FALSE,NA,NA
"214","RT @seanfeucht: “Children don’t do what we say, they do what we do.”

(Last night, my kids rallied to pray over my baby whose been perpetua…",FALSE,0,NA,2019-03-07 22:32:02,FALSE,NA,"1103785403121831938",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","DeegeRae",526,TRUE,FALSE,NA,NA
"215","RT @seanfeucht: “Children don’t do what we say, they do what we do.”

(Last night, my kids rallied to pray over my baby whose been perpetua…",FALSE,0,NA,2019-03-07 22:31:46,FALSE,NA,"1103785336067383296",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nocommentquoi",526,TRUE,FALSE,NA,NA
"216","RT @seanfeucht: “Children don’t do what we say, they do what we do.”

(Last night, my kids rallied to pray over my baby whose been perpetua…",FALSE,0,NA,2019-03-07 22:26:30,FALSE,NA,"1103784010982006786",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_KoBena",526,TRUE,FALSE,NA,NA
"217","RT @seanfeucht: “Children don’t do what we say, they do what we do.”

(Last night, my kids rallied to pray over my baby whose been perpetua…",FALSE,0,NA,2019-03-07 22:25:23,FALSE,NA,"1103783730311651328",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","diamaaazing",526,TRUE,FALSE,NA,NA
"218","RT @seanfeucht: “Children don’t do what we say, they do what we do.”

(Last night, my kids rallied to pray over my baby whose been perpetua…",FALSE,0,NA,2019-03-07 22:22:23,FALSE,NA,"1103782977048399875",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LifeGiantOAP",526,TRUE,FALSE,NA,NA
"219","RT @ChrisJZullo: What a crazy 2019 so far. Wife, Newborn, Middle daughter had pneumonia. Son, Newborn, Middle and Oldest daughter had the f…",FALSE,0,NA,2019-03-07 22:15:48,FALSE,NA,"1103781320176619520",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LeslielvsB",178,TRUE,FALSE,NA,NA
"220","RT @seanfeucht: “Children don’t do what we say, they do what we do.”

(Last night, my kids rallied to pray over my baby whose been perpetua…",FALSE,0,NA,2019-03-07 22:15:25,FALSE,NA,"1103781224647196677",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ProfZode",526,TRUE,FALSE,NA,NA
"221","RT @seanfeucht: “Children don’t do what we say, they do what we do.”

(Last night, my kids rallied to pray over my baby whose been perpetua…",FALSE,0,NA,2019-03-07 22:14:13,FALSE,NA,"1103780922103607296",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","venceslaumari",526,TRUE,FALSE,NA,NA
"222","RT @seanfeucht: “Children don’t do what we say, they do what we do.”

(Last night, my kids rallied to pray over my baby whose been perpetua…",FALSE,0,NA,2019-03-07 21:53:07,FALSE,NA,"1103775611372343301",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KataneTumo",526,TRUE,FALSE,NA,NA
"223","I was wrong! School nurse called as 6YO had a fever (102.6F). Took her to the doctor. She has the flu. :(",FALSE,0,"Ranni",2019-03-07 21:50:40,FALSE,"1103702298314846208","1103774994981625857","23171754","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Ranni",0,FALSE,FALSE,NA,NA
"224","RT @seanfeucht: “Children don’t do what we say, they do what we do.”

(Last night, my kids rallied to pray over my baby whose been perpetua…",FALSE,0,NA,2019-03-07 21:50:33,FALSE,NA,"1103774966355419136",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","theodidaktoi",526,TRUE,FALSE,NA,NA
"225","RT @seanfeucht: “Children don’t do what we say, they do what we do.”

(Last night, my kids rallied to pray over my baby whose been perpetua…",FALSE,0,NA,2019-03-07 21:46:51,FALSE,NA,"1103774033999527936",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KneeSea_xo",526,TRUE,FALSE,NA,NA
"226","RT @seanfeucht: “Children don’t do what we say, they do what we do.”

(Last night, my kids rallied to pray over my baby whose been perpetua…",FALSE,0,NA,2019-03-07 21:46:09,FALSE,NA,"1103773858631507969",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","deneen_sanchez",526,TRUE,FALSE,NA,NA
"227","RT @seanfeucht: “Children don’t do what we say, they do what we do.”

(Last night, my kids rallied to pray over my baby whose been perpetua…",FALSE,0,NA,2019-03-07 21:41:55,FALSE,NA,"1103772793789919232",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TobiNotToby",526,TRUE,FALSE,NA,NA
"228","RT @seanfeucht: “Children don’t do what we say, they do what we do.”

(Last night, my kids rallied to pray over my baby whose been perpetua…",FALSE,0,NA,2019-03-07 21:41:50,FALSE,NA,"1103772770100490241",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","vokosi",526,TRUE,FALSE,NA,NA
"229","RT @seanfeucht: “Children don’t do what we say, they do what we do.”

(Last night, my kids rallied to pray over my baby whose been perpetua…",FALSE,0,NA,2019-03-07 21:38:21,FALSE,NA,"1103771896414380037",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","__Cocoax",526,TRUE,FALSE,NA,NA
"230","RT @seanfeucht: “Children don’t do what we say, they do what we do.”

(Last night, my kids rallied to pray over my baby whose been perpetua…",FALSE,0,NA,2019-03-07 21:27:07,FALSE,NA,"1103769067293429760",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_chinelo_",526,TRUE,FALSE,NA,NA
"231","RT @seanfeucht: “Children don’t do what we say, they do what we do.”

(Last night, my kids rallied to pray over my baby whose been perpetua…",FALSE,0,NA,2019-03-07 21:21:53,FALSE,NA,"1103767751070543872",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ayoforthesoul",526,TRUE,FALSE,NA,NA
"232","RT @seanfeucht: “Children don’t do what we say, they do what we do.”

(Last night, my kids rallied to pray over my baby whose been perpetua…",FALSE,0,NA,2019-03-07 21:15:10,FALSE,NA,"1103766059486711808",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","eton_inemesit",526,TRUE,FALSE,NA,NA
"233","RT @seanfeucht: “Children don’t do what we say, they do what we do.”

(Last night, my kids rallied to pray over my baby whose been perpetua…",FALSE,0,NA,2019-03-07 21:13:59,FALSE,NA,"1103765764757221383",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","mwininac",526,TRUE,FALSE,NA,NA
"234","RT @seanfeucht: “Children don’t do what we say, they do what we do.”

(Last night, my kids rallied to pray over my baby whose been perpetua…",FALSE,0,NA,2019-03-07 21:11:06,FALSE,NA,"1103765037775290370",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","amaka_e",526,TRUE,FALSE,NA,NA
"235","RT @seanfeucht: “Children don’t do what we say, they do what we do.”

(Last night, my kids rallied to pray over my baby whose been perpetua…",FALSE,0,NA,2019-03-07 21:09:52,FALSE,NA,"1103764728713760768",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","franciskitya",526,TRUE,FALSE,NA,NA
"236","RT @seanfeucht: “Children don’t do what we say, they do what we do.”

(Last night, my kids rallied to pray over my baby whose been perpetua…",FALSE,0,NA,2019-03-07 21:07:13,FALSE,NA,"1103764060036886542",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","abiolabiya",526,TRUE,FALSE,NA,NA
"237","#tbt to my diy flu season survival kit <U+0001F602> 1. Tea (I love Yogi) <U+0001F375>2. Favorite reading <U+0001F4F0><U+0001F4D6> 3. smarttemp <U+0001F321> thermometer to… https://t.co/dZvwP605OX",FALSE,0,NA,2019-03-07 21:02:33,TRUE,NA,"1103762883840622599",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","infanttech",0,FALSE,FALSE,"-118.243","34.0522"
"238","RT @seanfeucht: “Children don’t do what we say, they do what we do.”

(Last night, my kids rallied to pray over my baby whose been perpetua…",FALSE,0,NA,2019-03-07 21:01:32,FALSE,NA,"1103762627841454094",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","skiszii_",526,TRUE,FALSE,NA,NA
